"","winRate","banRate","gamesPlayed","playRate","kills","deaths","assists","score","gold","damageTaken","totalHeal","totalDamage","win"
"1",1.95910336547832,-0.144757331795243,1.80731251751752,1.80731251751752,-2.89693285692631,-1.77333401007977,2.1273323377392,0.461275783265844,-1.90423346451348,-0.628775352101465,-0.484189682592844,-1.01273531765351,"0"
"2",-0.940241646500912,1.61341811073822,1.4378325479229,1.4378325479229,-1.01816272965487,-0.614591601106912,0.141887237426258,0.674805964231845,-1.01510957512371,-0.634406143680124,0.0631374834319383,-0.788935865974363,"0"
"3",0.981577157982338,-0.940851664130587,-0.166180234620386,-0.166180234620384,-1.68199331305268,-0.799736334986956,0.997441230196148,-0.144935710227644,-1.01805053555817,0.259338468413509,-0.358736417307672,-0.841707905625056,"0"
"4",1.3547532132021,1.31984794798478,-0.612044385898386,-0.612044385898388,0.0219948116181871,0.687429256672057,-0.276202349848009,1.3434777509674,1.27299163549009,1.4136116066639,1.64731981023542,1.59204428468217,"0"
"5",2.1704005052086,1.63965232066555,2.42506256206596,2.42506256206596,0.225346350625163,-1.67432963024537,0.732203256555612,2.39419708442731,-1.65256678481764,-0.31380988217804,0.815376094867618,-1.74362662452663,"1"
"6",0.412858114958879,-0.0748433820559097,-0.957033219820088,-0.957033219820087,1.08067851264663,-0.231487569964525,-0.725557131988111,0.28622966773485,0.634912852520377,0.68664092352995,0.959188627296751,-0.683365771557707,"1"
"7",1.62044295746582,-0.128011757499682,-0.420542233551801,-0.420542233551801,0.398506700902381,0.490826677429549,0.506294659112485,0.901281458463238,0.500891853735409,-0.833379817220098,1.20267533762844,0.753513719155506,"1"
"8",-0.964640906010579,-1.09013053346941,-0.690336913779275,-0.690336913779272,-0.0551257398397543,1.04817305335513,0.136289638139146,-1.2810279988432,0.0705856061604867,-0.153760043816849,-1.13828009899318,0.406038739971287,"1"
"9",-1.25939884497892,0.157645454401067,-0.81517463617104,-0.815174636171041,1.05257262606911,0.910764894711987,-0.487915418743895,-0.0640956118109971,0.189449173202316,-1.17097970799881,0.0916455212399602,0.941534318554474,"1"
"10",0.76895674454075,-0.307526824999546,0.350972729049748,0.35097272904975,-1.2660024477765,-0.171151131749282,0.0939422896316547,-0.305965374597262,-0.383911995761789,0.168381793268187,0.509542103794921,-0.717698574969845,"1"
"11",0.624258908375455,0.357556537228496,-1.47733471072829,-1.47733471072829,0.416371486495519,0.319300619998907,0.178277068347025,0.281129768872866,0.236505545216811,0.438480914337404,1.00786172788648,0.351397928775,"1"
"12",1.07414802716713,-0.59773845645097,-0.368805068647057,-0.368805068647056,0.0414369108826056,-0.908680706581084,0.460609458544826,0.104028630595352,-0.438746310892521,1.18941739538565,1.75206609104207,-2.34020757872733,"0"
"13",0.408383812132061,0.168524584768155,-0.765157314283198,-0.765157314283194,1.92085684695485,2.09739462529765,-2.03263574192434,0.27399214132292,2.38885945704646,0.115568358503181,0.842079561385431,1.17512496109838,"1"
"14",0.773090497466383,-1.40109600507871,-0.786150839407079,-0.786150839407076,0.656689333192634,0.673060732314775,0.51443357471769,-0.915814429994422,0.245382905749993,-2.35740985148299,0.374221324217233,0.425794437765908,"1"
"15",-0.0840922910222074,0.229778545851171,2.18603944466959,2.18603944466959,1.42752932424735,-0.962026137889129,-1.3684286586589,1.34165941629878,3.09597809740325,0.0385808596963047,0.0710752522388972,1.49621822071755,"1"
"16",0.143733771770716,-1.1063079823765,-1.47469521437054,-1.47469521437054,0.907197270949959,-0.0321656205257334,-0.608755991339011,-0.7720027118959,-0.339657939294862,0.939441495106289,1.94087620881281,-1.65320296872409,"1"
"17",-0.0285889234473708,0.453014157748951,0.630515716617036,0.630515716617039,0.212059628669455,-0.488815841146546,-0.93478342863232,-0.410058412916258,-0.509416561566506,-0.834350164609432,0.323893323195969,-1.3521702618703,"1"
"18",-0.378954030639574,-1.55684397069179,-2.19897359327866,-2.19897359327866,-0.133291487910651,-0.0262594072759512,-0.44120179248407,-1.22320715657643,0.155557689090103,-0.680275845808798,-0.293633973860839,-0.233127270787142,"1"
"19",-0.883677520627634,0.808764231804186,1.27670687887453,1.27670687887454,0.704519632887184,0.77854253505493,-1.09285619152592,0.0494938423974446,0.424846119626798,0.446091920383512,0.0621595167854652,1.33787068128396,"1"
"20",1.00735686016107,-0.578105172998536,-0.359552598772235,-0.359552598772236,0.171969948951741,-0.00495480773546414,0.813358460924962,-0.394937623187937,-0.642586640393537,-0.283607365162458,0.513367048269867,-0.737046789862293,"1"
"21",0.745729108277308,0.19434447120776,0.582789259605271,0.58278925960527,-0.742240596814298,-1.25208591296395,-0.248223722579136,0.283797079299717,0.085815643882989,0.493600384562636,0.0182337786188126,-0.685906045877357,"1"
"22",0.104137373989387,0.359552823123899,1.28817213752378,1.28817213752378,-0.174644731364934,-1.03232167271046,-0.046627023204668,0.813197722857677,0.127855161526877,-0.670661411799582,2.27588609811577,0.1476702395179,"0"
"23",0.58984397150583,0.147601248638031,2.04667884444405,2.04667884444406,-0.673101417336384,-1.28249082450906,0.292733537776525,1.52680007483543,0.172450727240573,-0.806406515098447,-0.528922205350207,-0.392758062367254,"0"
"24",-0.347622783428815,0.487220956000691,0.269048306954255,0.269048306954258,1.61748612280252,0.680641453026115,-1.06415524845727,0.58080726670638,0.921361921360558,-1.36487205263185,-0.109332331590412,0.891611143786127,"1"
"25",0.994904641929507,0.36991091031703,1.12959577970649,1.12959577970649,-0.91146913648294,-1.54721798308122,1.1167937178277,1.12409980474359,-0.763949969321067,0.26370831493531,0.995896377563444,-2.32908097537468,"0"
"26",-1.26483584874143,-0.413251507098404,-1.4735425074809,-1.4735425074809,0.433490017696807,1.14284494967795,-2.02084597142115,-1.86623894254652,1.39273054077871,-1.16373112591897,-0.458441727891967,2.1298839730551,"0"
"27",1.20521213833956,-0.782586369448146,1.30126244540448,1.30126244540448,-1.97750023997758,-1.86420813748289,1.88633269241613,-0.532312676994834,-2.14071026889954,-1.88190323331877,-0.840944657490463,-2.15133586981817,"0"
"28",-0.623989800386282,-1.11548587539248,-1.58027940624175,-1.58027940624174,1.77677298405226,2.07386131617193,-0.717763968227928,-1.02576606993728,0.755681829430618,0.222785044818601,0.270776370756617,1.49457850336331,"1"
"29",1.02047335306404,1.43060101059376,2.74985300005177,2.74985300005177,0.54903411749909,-0.486082030333679,-0.49246491243885,1.54354992475201,0.0579352123164769,0.754087542683963,0.676297857501504,0.228296479593009,"1"
"30",-1.9175087537283,-1.26361593869715,0.861815083364987,0.861815083364985,0.235795684144532,0.789325900556194,-0.177052757805232,-1.28022550749778,-0.439747976583531,0.854080284055083,-0.717234131316738,0.193729681117133,"1"
"31",0.676883770525276,-2.15788296592327,-0.766961559011838,-0.766961559011838,-0.86840857174521,-0.25678864947568,0.405236473305565,-1.07417257979506,-0.706674546818371,-0.240870034776715,0.404620655030255,0.0075546666269981,"1"
"32",-1.38231074528213,0.13343891851215,-1.38242751612358,-1.38242751612359,-0.724003870962859,-0.345776450423505,0.212050185586856,-0.977539649514869,-0.523615798912109,-0.826047638360378,-1.9628139742668,0.468752259021848,"1"
"33",-1.01782015056651,0.0643975591484799,-0.388552810047156,-0.388552810047158,1.30096594937626,1.44770520402113,-0.94262392311332,-0.205031568590159,0.896443555573646,0.848603958746258,0.16336036948621,1.95124417348367,"1"
"34",0.00049896522649984,0.121746835241115,1.65023180502246,1.65023180502246,-0.875894058304091,-1.76453964108303,0.964710875359699,0.380445229823438,-1.4160656350341,-0.644538142147961,-0.89061081935721,-0.591461529692254,"1"
"35",-0.930833582913037,-0.348171331382531,-0.517042036044794,-0.517042036044795,1.23392635911099,1.37144521833961,-0.313390283727745,-0.905037832118208,-0.268362172067876,-0.484596077473057,-1.6440592583179,0.669723638332119,"1"
"36",0.473652963858056,-0.760796720570959,1.68573094810116,1.68573094810116,0.0845192008588746,0.524647704155919,-0.904875693907595,0.305185721197697,0.736836692502558,-0.465645684053661,0.58965892571635,0.21178224564025,"1"
"37",0.394479695328383,0.0804055120833189,0.00904386382488993,0.00904386382488618,0.445553708710215,-0.160441937680915,-0.311101630639413,0.561881988270102,-0.143602415118125,1.03067747689095,0.586623533327259,0.726204791754099,"0"
"38",0.771437664667573,-0.720218129288293,-0.899320793260939,-0.899320793260939,-0.390489898053382,-0.848388902434548,-0.418992784991905,-0.823781505359427,-1.01850353204851,1.26203371443256,1.25619450335214,0.167141649437929,"0"
"39",0.0210019369525707,0.51831405046589,0.978583676797562,0.978583676797563,-0.378176934192521,-0.609770250076928,0.889385293578978,0.308627343753,-1.01009231935834,-0.151980718646788,1.81349286140921,0.5507930443598,"0"
"40",1.0039413996488,1.75718522216457,0.984500291009871,0.984500291009871,1.35682482078125,0.815292265762421,-0.586957768699793,1.49730482524132,0.62695201648591,1.87252144800731,0.190078543489508,-1.00857786117808,"1"
"41",-0.022830593315675,1.04258392552477,0.178004794990926,0.178004794990929,-0.735454423267058,0.717674911740378,0.811230454408589,-0.461199855865586,-0.189955798318674,0.136502646085787,-0.323776433552914,-0.48287554574464,"0"
"42",-0.317085754601034,-0.454049815382136,-0.326540143384743,-0.326540143384744,-0.387961004395141,-0.36059613720536,0.961113582589529,-0.058090860333345,-0.54584780389136,1.25188719280089,0.112730276154414,0.0086583704730744,"0"
"43",-0.432469133644533,0.502064408829877,0.899403033260403,0.899403033260407,-0.00563313676325771,0.622822728353002,-0.0359759362824124,0.160683187523669,0.469606722323683,-0.324079858994457,-0.528495140429624,1.05946949316088,"0"
"44",0.393952361563055,0.376106929747103,0.6550186902174,0.655018690217399,0.714759227263549,0.785709536834588,-0.00901591495035259,1.29245571925753,0.399999158952319,-0.460135390450582,1.61949270940177,-0.126825917442879,"0"
"45",0.579993367678229,2.67275224323693,-0.981554356957988,-0.981554356957988,1.05699233559005,1.15693626951496,-0.784604899915174,1.72512877922084,0.828334895329222,2.76405750022442,0.393843482732766,-0.349364352481914,"0"
