championId,winRate,banRate,gamesPlayed,playRate,kills,deaths,assists,score,gold,damageTaken,totalHeal,totalDamage,rivals
72,0.5228265445742554,0.01140435966285376,3344352,1.9205330985751703,4.113224923692244,4.721200399957899,9.82120303125987,12.841569325398739,10692.335701505104,26597.16895589938,6813.441414061676,10078.023786969792,set()
16,0.5129953917050691,0.0026971890602141882,4860800,2.791371029590837,1.0118762343647136,5.025569453587887,13.703475971033575,9.336321430433197,8275.03163923634,12765.913785385123,20166.377906517446,6283.115378538512,set()
157,0.4930046973510389,0.039271612518226674,6308662,3.6228226510616888,6.147928673306637,6.742527337809507,5.320236525589737,12.579684239230879,12215.746763101277,21940.5553072902,3137.3622609675385,18024.324475142275,"{34, 164, 10, 85, 27}"
432,0.5048558235830939,0.0008936394824605187,4625271,2.6561157573664156,3.3020553822684118,5.914243295149625,12.67113883705409,9.304195076038528,9316.626067532043,17496.880450032008,5501.262214473487,13454.965689145565,"{429, 78}"
150,0.47366689062264333,0.005514493526928103,3646550,2.0940738207608787,4.370185517818212,5.193251155201492,6.661474544432409,9.264305317241522,10942.855562106648,26396.695918059537,2221.7995776830153,18198.00468936392,"{14, 240, 17, 80, 54, 62}"
106,0.5367869615832365,0.011208250923476916,4157560,2.387527266660987,6.126034501005398,4.935845062969627,8.474558154302043,14.112287746446691,11243.905280982115,33272.868906762604,6147.382178008254,15135.187575404805,set()
45,0.5125083009049999,0.004925880180335816,3740556,2.148057861455359,6.852568441696903,5.5251117748270575,6.573725403389229,12.463710040706626,11686.922898627905,17092.054443777855,1679.8158054577982,20825.121590480132,"{96, 161, 99, 40, 202, 267, 236, 429, 15, 432, 81, 18, 51, 21, 22, 117, 53, 25}"
4,0.5097937928434808,0.006092004572999301,3151588,1.8098361258241742,4.949935080346797,5.044885308612674,8.229675960182613,11.633819604016146,12127.071551230682,19630.351864520362,2978.1291272844046,17739.847194493697,set()
112,0.48484676423410505,0.0015314475054997063,3029221,1.7395654504666316,5.7013925362329125,4.828892642695927,6.367269010745667,11.496564759178876,11798.891251579202,16768.027268726844,3454.83207233807,22115.296889860463,"{69, 103, 105, 115, 245, 26}"
268,0.47708686045510634,0.010996828666139945,3066712,1.7610950939965837,5.624336422852879,5.5026256133604985,6.366065023386611,11.030936419498827,11737.157020287526,18148.435392694195,1819.7541966770925,21428.684036844672,"{161, 99, 101, 103, 10, 45, 82, 126}"
105,0.5223676157724477,0.018567544817163772,3019544,1.7340083204770516,8.868825226590506,5.883178387200187,5.627429837087984,13.295018631314418,11805.678358056713,21448.98896919535,2609.3103925625855,19424.47213883951,"{10, 85}"
63,0.5096236341562124,0.008800295933734579,5436200,3.12180118315127,5.427299952172469,6.858016997167139,8.99472131268166,10.50263252900925,10380.84525072661,17960.81643353813,1386.025869541224,22693.514949413187,{101}
202,0.4699604393008975,0.00044351776392010744,5419520,3.1122224988249148,6.922280940009447,5.642359470949457,8.539221185640057,8.586639627926258,12591.058499645726,17161.003793693908,3585.1265351913084,21597.252007557865,"{1, 99, 67, 40, 201, 267, 12, 45, 142, 44, 48, 497, 15, 54, 412, 222}"
44,0.5096531389370434,0.002944789503731952,4251933,2.441722061381108,1.3916966706672,4.709635358788579,13.178512690580966,8.253837635949273,8193.350876413151,19577.786149264346,10671.27113244729,5418.120060452505,{40}
13,0.47509558501835614,0.0056320247772720594,3364544,1.9321285898172464,5.591147864316829,5.186098621388214,6.216438542637576,10.561304848273439,11808.725903421087,20613.297999669496,3742.4585462398472,20433.08066382846,"{1, 3, 6, 136, 10, 266, 14, 25, 27, 161, 34, 164, 45, 58, 63, 69, 82, 84, 86, 91, 107, 240}"
245,0.513967829820994,0.002899901754211337,3287268,1.8877519465316464,7.4856199737897855,5.589538790265959,6.073383125440335,11.98425435825267,11918.737454019569,26227.48607354192,7448.419988574098,20532.198666491444,"{32, 33, 72, 10, 11, 60, 19, 20, 24, 28}"
